School,Physical Address,Street,City,State,ZipCode,Total Tuition In State,Tuition per Credit In State,In-state fees,Total Tuition Out of State,Tuition per Credit Out of State,Out-of-state fees,Total Grad Acct Completions (2019-2020),Total UnderGrad Acct Completions (2019-2020),Program Website,Degree Program Name,Modality,Program Degree Credits,Programmic Accrediation ,Grad Course Number,Name of Course,Description,Course Credits,Prerequisite,Core or Elective,Competencies
University of Baltimore,"Charles at Mount Royal, Baltimore, Maryland 21201-5720",Charles at Mount Royal,Baltimore,MD,21201,"$13,914.00",$773.00,"$1,670.00","$20,394.00","$1,133.00","$1,670.00",16,Not offered,http://www.ubalt.edu/merrick/graduate-programs/master-of-science/accounting-and-business-advisory-services-ms/program-requirements.cfm,MS Accounting and Business Advisory Services,Partially online,30,AACSB,INSS722,Visual Business Intelligence,"This course will introduce students to the use of data visualization and visual business intelligence in a business environment. Students will develop a framework and language for analyzing and critiquing the visualization of data, and learn to use data visualizations to effective support decision making. Topics will include data abstraction and validation, and how to handle different types of data, dataset and attribute types. Students will use software tools to create visualizations.",3,INSS605,Elective,Data Visualization
University of Maryland-College Park,"College Park, Maryland 20742",College Park,College Park,MD,20742,"$13,158.00",$768.00,"$1,635.00","$29,250.00","$1,706.00","$1,635.00",91,215,https://academiccatalog.umd.edu/graduate/programs/accounting-bmac/accounting-master-science-ms/,MS Accounting,Fully in-class,30,AACSB,BUAC706,Business Ethics for Accountants and Auditors,"Considers all facets of business ethics issues within an accounting and auditing context. Ethical theory, corporate social responsibility, and individual decision-making are considered. Some of the applied topics that may be covered in this course include, but are not limited to, intellectual property issues, corporate downsizing, outsourcing, global ethics, crises management, and employment ethics.",2,N/A,Core,Ethics and CSR
University of Maryland-College Park,"College Park, Maryland 20742",College Park,College Park,MD,20742,"$13,158.00",$768.00,"$1,635.00","$29,250.00","$1,706.00","$1,635.00",91,215,https://academiccatalog.umd.edu/graduate/programs/accounting-bmac/accounting-master-science-ms/,MS Accounting,Fully in-class,30,AACSB,BUAC707,Financial Statement Analysis for Accountants and Auditors,"Provides students with the tools to conduct a financial statement analysis, which is part of an overall business analysis. This involves understanding and using the information that financial statements are communicating to users.",2,N/A,Core,Data Visualization
University of Maryland-College Park,"College Park, Maryland 20742",College Park,College Park,MD,20742,"$13,158.00",$768.00,"$1,635.00","$29,250.00","$1,706.00","$1,635.00",91,215,https://academiccatalog.umd.edu/graduate/programs/accounting-bmac/accounting-master-science-ms/,MS Accounting,Fully in-class,30,AACSB,BUAC710,Advanced Managerial Accounting and Control Systems,"Focuses on topics that emphasize the role of managerial accounting in a firm's overall management planning and control structure. A key concern is to show how effective organizations ensure that the parts of the organization work together to create the whole, and how the sum of the parts, through synergy, can indeed be greater then the whole.",2,N/A,Core,Data Visualization
University of Maryland-College Park,"College Park, Maryland 20742",College Park,College Park,MD,20742,"$13,158.00",$768.00,"$1,635.00","$29,250.00","$1,706.00","$1,635.00",91,215,https://academiccatalog.umd.edu/graduate/programs/accounting-bmac/accounting-master-science-ms/,MS Accounting,Fully in-class,30,AACSB,BUAC712,Business Communications for Accountants and Auditors,"Focuses on the art of communication and its effects on people, organizations, and other stakeholders. The course will focus on two aspects of business communications: persuasion and effective presentations. The objective for the persuasion sessions is to have students improve upon their day-to-day oral business communications skills. This will be accomplished as participants learn to tailor each communication to the person or people with whom they are speaking.",2,N/A,Core,Data Visualization
University of Maryland-College Park,"College Park, Maryland 20742",College Park,College Park,MD,20742,"$13,158.00",$768.00,"$1,635.00","$29,250.00","$1,706.00","$1,635.00",91,215,https://academiccatalog.umd.edu/graduate/programs/accounting-bmac/accounting-master-science-ms/,MS Accounting,Fully in-class,30,AACSB,BUAC714,Forensic Accounting and Auditing,"Provides a theoretical background and practical application of fraud examinations and corporate investigations. Fraud prevention, detection, investigation, and related matters such as courtroom procedures will be included. Also considered are topics such as FCPA and securities fraud. A wide variety of teaching tools are used.",2,N/A,Core,Data Visualization
University of Maryland-College Park,"College Park, Maryland 20742",College Park,College Park,MD,20742,"$13,158.00",$768.00,"$1,635.00","$29,250.00","$1,706.00","$1,635.00",91,215,https://academiccatalog.umd.edu/graduate/programs/accounting-bmac/accounting-master-science-ms/,MS Accounting,Fully in-class,30,AACSB,BUAC740,Data Driven Decision Making (Data Driven Decision Making),"Proficiency in the art of analyzing data to support decision-making is critical for business professionals. In this course, we will explore basic analytical principles that can assist a manager to extract information from raw data and model complex decision problems with quantitative methods. A good outcome does not necessary imply a good decision, a good outcome can be a matter of luck. A good decision is founded on sound reasoning and considers all the information available at the time of the decision.",2,N/A,Core,Data Visualization
University of Maryland-College Park,"College Park, Maryland 20742",College Park,College Park,MD,20742,"$13,158.00",$768.00,"$1,635.00","$29,250.00","$1,706.00","$1,635.00",91,215,https://academiccatalog.umd.edu/graduate/programs/accounting-bmac/accounting-master-science-ms/,MS Accounting,Fully in-class,30,AACSB,Electives,Courses names not provided,N/A,18,N/A,Elective,Data Visualization
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,"$28,440.00",$790.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 710,Accounting for Decision Making,"A course dealing with the use of accounting data for purposes of managerial control and decision-making. Topics include product costing, cost-volume-profit analysis, budgeting, standard costing, performance measures, and differential analysis.",3,None,Core,Budgeting and Forecasting
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,"$28,440.00",$790.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 620,Financial Planning Seminar,"An integrative analysis of the financial planning process, including risk and investment management, as well as tax, retirement, and estate planning. Special focus on cutting-edge planning techniques for individuals, culminating in a detailed research project.",3,None,Core,Decision Making
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,"$28,440.00",$790.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 720,Estate Taxation Seminar,"A study of the principles and rationale of federal estate tax law as it continues to evolve in the 21st century. Emphasis on cutting-edge techniques to minimize the impact of the law, while maintaining flexibility to deal with future anticipated changes in the law.",3,None,Core,Management Skills
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,"$28,440.00",$790.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 630,Investment Analysis,"A study of security analysis, with an emphasis on fundamental analysis of equities and bonds. Specific topics include market efficiency and anomalies, security valuation, asset pricing models, equity and bond fundamentals, and the use of futures and options markets. Team project involving the analysis of an actual common stock is required.",3,None,Core,Analysis 
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,"$28,440.00",$790.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 730,Gift and Fiduciary Income Taxation Seminar,"A study of the principles and rationale of federal gift, generation-skipping, and fiduciary income tax laws and their impact on the wealth-transfer process. A focus on cutting-edge techniques to minimize the laws’ impact on efficient wealth-transfer strategies will be presented in case study format.",3,None,Core,Presentation Skills
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,"$28,440.00",$790.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 770,Business Combinations and Other Financial Topics,"A study of accounting procedures related to business combinations and consolidated financial statements, segment reporting, SEC reporting, and accounting for corporate bankruptcy.",3,None,Core,Data Analytics
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,"$28,440.00",$790.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 740,Risk Management Applications,"A comprehensive analysis of the risk management process and its impact on the individual, business, and the economy in the 21st century. Case studies on current trends in risk management will be presented in class.",3,None,Core,Management Skills
Campbell University,"143 Main St. Buies Creek, NC 27506",143 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,$300.00,$300.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc 633,Advanced Income Taxation,A study of the principles and rationale of the federal income tax laws and their impact on complex tax situations. There will be an emphasis on advanced strategies to minimize the impact of federal income taxes.,3,None,Core,Strategic Planning
Campbell University,"144 Main St. Buies Creek, NC 27506",144 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,$300.00,$300.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc780,Advanced Financial Reporting and Analysis,"Students will explore current practices in corporate financial reporting, with emphasis on income determination, risk assessment, and analysis of financial statements and disclosures.",3,None,Elective,Risk Management
Campbell University,"145 Main St. Buies Creek, NC 27506",145 Main Street, Buies Creek,North Carolina,27506,"$28,440.00",$790.00,$300.00,$300.00,$300.00,$300.00,230,0,https://business.campbell.edu/graduate-programs/master-of-accountancy/,MS Accountancy ,Fully in-class,36,ACBSP,MAcc750,Advanced Retirement Planning,An advanced analysis of E.R.I.S.A. and its impact on various types of retirement plan offerings. A detailed focus on current trends and employer-liability issues will be emphasized using current real-life scenarios as case studies.,3,None,Elective,Strategic Planning
